	mets	stat	pval	padj	FC_geommu	log2FC
0	Hexose				1.0	0.0
1	Hexose-phosphate				1.0	0.0
2	L-Phenylalanine				1.0	0.0
3	L-Histidine				1.0	0.0
4	L-Tryptophan				1.0	0.0
5	L-Arginine				1.0	0.0
6	L-Lysine				1.0	0.0
7	Ile_Leu				1.0	0.0
8	L-Tyrosine				1.0	0.0
