	Control_cell_T0-1	Control_cell_T0-2	Control_cell_T0-3	Control_cell_T1h-1	Control_cell_T1h-2	Control_cell_T1h-3	Control_cell_T2h-1	Control_cell_T2h-2	Control_cell_T2h-3	Control_cell_T4h-1	Control_cell_T4h-2	Control_cell_T4h-3	Control_cell_T6h-1	Control_cell_T6h-2	Control_cell_T6h-3	Control_cell_T24h-1	Control_cell_T24h-2	Control_cell_T24h-3	L-Cycloserine_cell_T0-1	L-Cycloserine_cell_T0-2	L-Cycloserine_cell_T0-3	L-Cycloserine_cell_T1h-1	L-Cycloserine_cell_T1h-2	L-Cycloserine_cell_T1h-3	L-Cycloserine_cell_T2h-1	L-Cycloserine_cell_T2h-2	L-Cycloserine_cell_T2h-3	L-Cycloserine_cell_T4h-1	L-Cycloserine_cell_T4h-2	L-Cycloserine_cell_T4h-3	L-Cycloserine_cell_T6h-1	L-Cycloserine_cell_T6h-2	L-Cycloserine_cell_T6h-3	L-Cycloserine_cell_T24h-1	L-Cycloserine_cell_T24h-2	L-Cycloserine_cell_T24h-3
Glycine	-0.0035161895362892	-0.0045174198093807	-0.0035013741508388	-0.0029318807260323	-0.0038924025322907	-0.0003709966688855	-0.0026781430763695	-0.0024308140727692	-0.0029038972549923	-0.0029110389957311	-0.00295429326265	-0.001935282968488	-0.0031978341062436	-0.0021528680425024	-0.0021198832961083	-0.003149746101371	-0.0022080710621227	-0.0023697702053503	-0.0016119410694613	-0.0031161493590977	-0.0041440323468394	-0.0039831796545844	-0.0017711275889254	-0.0017409385619398	-0.0023105271363694	-0.0026023533248937	-0.0024942104135344	-0.0027178715793489	-0.0036961237256153	-0.0039477250292451	-0.0035089483980952	-0.0025101540443923	-0.0025738781242654	-0.0020160325812229	-0.0024110129562773	-0.0023753385860482
L-Alanine	0.0003001830985107	-0.001326259512119	0.001319501927845	0.0224565962119717	0.0148028194508816	0.0194393564317515	0.0180323570915377	0.0208864367091383	0.0233548311532725	0.0242384912722823	0.0231600270980083	0.0261631714261975	0.0273696919204204	0.0332008690154975	0.0355247577887403	0.0823063734345109	0.0742027089066974	0.0881224015125625	-0.0047738252149905	-0.0052890349971724	-0.0063051513017666	-0.0050424017387564	-0.0051191083929031	-0.0044867801590061	-0.0022200896277253	-0.0055442074440635	-0.0036413378372799	-0.0033967914959546	-0.0033111579339121	-0.005740095707227	-0.0049132481111169	-0.0027525902343525	-0.0042021603216993	-0.0093748699778931	-0.0069174820607762	-0.0050638734147025
L-Histidine	-0.0050627067515585	-0.0044417469611938	-0.0064075929448146	-0.0066600764849605	-0.0052588664435042	-0.005148189462413	-0.0070557568582041	-0.0074509652604577	-0.0059115051707227	-0.005914417443089	-0.0057039999191254	-0.0077864814008627	-0.0047601132803835	-0.0056531524204846	-0.0056932978294619	-0.0040889564072081	-0.0033217650358465	-0.0046742259605099	-0.003386580207647	-0.0050430219233805	-0.0048368835772813	-0.0061921211459889	-0.006047910335988	-0.0035848858460854	-0.0059993045551273	-0.007050807938516	-0.0051627657993889	-0.0075833359953051	-0.0050967988271816	-0.0057234194380809	-0.0042599459151233	-0.0038918578864799	-0.003698748873133	-0.0035309960307838	-0.0031480818892922	-0.0037147124790729
L-Proline	0.006100565037231	0.0051347592442219	0.002146475764133	0.0126977797129345	0.0063146849399765	0.0150289985691888	0.016636816203803	0.0146250924721546	0.0135951871045156	0.0217833043583286	0.0192744071560802	0.0112563245238306	0.028363112552392	0.0259051177717404	0.0203111723145715	0.0418289954983565	0.0399052820424719	0.0402116483555259	0.0033332465193545	0.0039890890311149	0.0024885649034223	0.0093721516067247	0.0163988124935214	0.0051433044862159	0.0133985852742358	0.0146846667756098	0.0101251473331057	0.020802504111159	0.0232041986653909	0.024288564618487	0.0168950002867602	0.0254154997218666	0.0239049587319658	0.0241159608782999	0.0372828629124888	0.030685284835207
L-Serine	-0.0031353827718006	-0.0041046242057202	-0.0027655879288605	-0.0031780002247908	-0.0032528444342528	-0.0029315842016754	-0.0030623385726069	-0.0019495459896395	-0.0027440624769446	-0.0025624094328193	-0.0030455899944461	-0.0029927377093695	-0.0022562438095472	-0.0021236690461724	-0.0022914978687022	-0.0021890781163836	-0.0021639167999424	-0.0023229028791667	-0.0023650897806576	-0.0033623149063405	-0.0028001558374182	-0.0023533756354579	-0.0020955614652361	-0.002095121096428	-0.0032539418446368	-0.0031968163058169	-0.0019826406440817	-0.0026705373574843	-0.0027014314726221	-0.0016287061784325	-0.0017169361863037	-0.0026213272516543	-0.0022112312537389	-0.0026876231068402	-0.0024428735551263	-0.0024947712136683
L-Tryptophan	-0.0076722431416405	-0.0082107324424918	-0.0100974075670377	-0.0090832552886273	-0.0101442129403241	-0.0077796174856102	-0.0063658376643842	-0.0106445457427166	-0.0071866436918817	-0.007912317032202	-0.0097964064227239	-0.0098829760522074	-0.0074219762183623	-0.0078724005348614	-0.0068589325433042	-0.008458184325253	-0.0077824256482884	-0.008088309303019	-0.0082328101404781	-0.0084393678242198	-0.0099407302445284	-0.0065061052507021	-0.0089934001762754	-0.0066465453572482	-0.0082940650584094	-0.0113084596770211	-0.0082431495575346	-0.0097400754808546	-0.0102452052466777	-0.009121753912522	-0.0087768642714746	-0.0077679906940079	-0.008883949235778	-0.0061791348040821	-0.0060228745172733	-0.0081330080941791
L-Valine	-0.000678655409935	-0.0007794346492205	-0.0007223916416408	-0.0005469366189783	-0.0008603051691958	-0.0008377292748022	-0.0004417069112068	-0.0006935589323176	-0.0008892882201267	-0.000647114004959	-0.0007965131660426	-0.000859448035459	-0.0007216974439583	-0.000668754553454	-0.000728195397183	-0.0004147937132795	-0.0006568514774218	-0.0007207467702246	-0.0007356389497549	-0.0009138523149495	-0.0007765914962069	-0.0009953435485174	-0.0007875878480189	-0.0007058662758097	-0.0008660061868268	-0.0007233781064886	-0.0005976835044905	-0.0011004888804871	-0.0008225062485928	-0.000926612856937	-0.0009188631536529	-0.0006545620845288	-0.0008415031815629	-0.0005302356190765	-0.0002840336422683	-0.0004262668872975
L-Arginine	-0.0077955574723725	-0.0045627579711349	-0.0083937663214512	-0.0063769706927458	-0.0078172535056573	-0.0082225960960872	-0.0054057401807769	-0.0100370377721471	-0.0092588603209723	-0.0091325646740193	-0.0086218233170055	-0.0087062839469803	-0.0069362459766047	-0.0071460424364939	-0.0061404052380921	-0.0075764521665544	-0.0054381746214785	-0.0066552578933969	-0.0072815805699531	-0.0058773752198724	-0.0081209110753079	-0.0064646636583236	-0.0077260913124118	-0.003467785643181	-0.0066629467528874	-0.0070175869019866	-0.0090933687132194	-0.0091173611176237	-0.0081568010856287	-0.0066421565119074	-0.0043577178770873	-0.0090934763753089	-0.0059288044925308	-0.005547793531942	-0.0029531220142323	-0.0075434808684179
L-Threonine	-0.0009895843390869	-0.0014842052544589	-0.0010660343665663	-0.0013584543795511	-0.0006673912575489	-0.0008666745959482	-0.0013671369300253	-0.0014060958254269	-0.0014701296593834	-0.0013775576714524	-0.001326762946156	-0.0011303284878064	-0.0012625514742729	-0.0006850688624767	-0.0016694039829855	-0.0008206617474626	-0.0012322602983567	-0.001078574755329	-0.0013104263640825	-0.0014059038538213	-0.0014762649790306	-0.000925145183016	-0.0014331761192853	-0.0014010827233807	-0.0009550846141818	-0.0011110955359813	-0.001273736885155	-0.0016165100426156	-0.0012735905491034	-0.001677470053793	-0.0015607203104891	-0.0012432404384988	-0.0007772536894115	-0.0009746969949323	-0.0011050260444894	-0.0010671256759126
L-Lysine	-0.00999685204252	-0.0069336573376863	-0.0097155314629021	-0.0105056145739219	-0.0104286937318196	-0.0091080976927568	-0.0072736952488505	-0.0084156592243513	-0.0090101866193815	-0.0077132525675677	-0.0089088327184105	-0.0082534142807995	-0.0066850129977507	-0.0086139486633896	-0.0090240532317443	-0.0078128684919978	-0.0081552041402356	-0.0065451831398462	-0.007450542639411	-0.0081497037988484	-0.0087824985556197	-0.0099060443038748	-0.0081755505291607	-0.0070011632517024	-0.0107045137621977	-0.0079061337237096	-0.0078100674756907	-0.009525810241172	-0.0092406889750975	-0.0089150992382727	-0.0068556297617416	-0.0053930062333626	-0.0077702555280975	-0.0060995372639556	-0.0057927393197117	-0.0067908384011069
Ile_Leu	-0.0004028132912562	-0.0004288582119933	-0.000556616289104	-0.0005213136078122	-0.0003709074061947	-0.0004399427251705	-0.0003937420856575	-0.0003795740292492	-0.0003745726366706	-0.0004188714232328	-0.0004324565147376	-0.0004130643184797	-0.0003206790267308	-0.0004074031938246	-0.000343406563016	-0.0003382647668891	-0.0004679030635663	-0.0003903136812984	-0.0003078856391992	-0.0004651246229856	-0.0003385798101205	-0.0003617226829334	-0.000531222278857	-0.0003847005250553	-0.0003189607916723	-0.0004128652505227	-0.0003235666144979	-0.0005099133114031	-0.0003970735587729	-0.000391985997052	-0.0003606156861259	-0.0002812212340496	-0.0003842683178644	-0.0003560584652537	-0.0002959207989968	-0.0003343605543426
L-Aspartic_acid	0.0071142930086375	0.0071156517039787	0.006860838208487	0.118045256007727	0.117315761489369	0.122718316565515	0.126874713735778	0.137607007753336	0.139441743955305	0.168634544285996	0.192481941699881	0.179784125413383	0.211624932673751	0.201944850023028	0.201903416053669	0.31971803855887	0.327223435063284	0.35129621397546	0.0088721470365526	0.0081418183341995	0.0090721207789612	0.108236058526759	0.117422148330018	0.113634708784867	0.128546005517517	0.134463940877588	0.12560374158413	0.175245310812553	0.176819157274036	0.186774930053763	0.206131239954182	0.211104587309165	0.208328911246667	0.337252678289219	0.363049859556732	0.346858000465493
L-Tyrosine	-0.0031287448379679	-0.0022981918243991	-0.0030845664149053	-0.0029786312889016	-0.0028341353175889	-0.0029692037024117	-0.0027920805560197	-0.0028678240357113	-0.0027695930684194	-0.0026616776412315	-0.0029120125603041	-0.0027945540655116	-0.0027269676919505	-0.0026897726137878	-0.0025619933153538	-0.0023830236189974	-0.0025965004855675	-0.0027419536792558	-0.0028556760413091	-0.0027205620810576	-0.00271793051853	-0.0032720641453345	-0.0029535543175715	-0.0027258521610708	-0.0031780472659907	-0.0031110398156733	-0.0027361229429967	-0.0029791337089963	-0.0030823353574698	-0.0030088341116316	-0.0027183926357874	-0.0026398775218685	-0.0027146005670261	-0.0024529833138932	-0.0026424926940541	-0.0024869907420762
